Year,Month,Day,Hour,DNI
2024,10,17,10,396.95
2024,10,17,11,337.39
2024,10,17,12,127.37
2024,10,17,13,214.73
2024,10,17,14,154.57
2024,10,17,15,85.01
2024,10,17,16,13.54
2024,10,17,17,0
2024,10,17,18,0
2024,10,17,19,0
2024,10,17,20,0
2024,10,17,21,0
2024,10,17,22,0
2024,10,17,23,0
2024,10,18,0,0
2024,10,18,1,0
2024,10,18,2,0
2024,10,18,3,0
2024,10,18,4,0
2024,10,18,5,0
2024,10,18,6,7.21
2024,10,18,7,229.19
2024,10,18,8,436.48
2024,10,18,9,613.37
2024,10,18,10,667.4
2024,10,18,11,567.64
2024,10,18,12,445.4
2024,10,18,13,265.93
2024,10,18,14,163.13
2024,10,18,15,137.96
2024,10,18,16,38.44
2024,10,18,17,0
2024,10,18,18,0
2024,10,18,19,0
2024,10,18,20,0
2024,10,18,21,0
2024,10,18,22,0
2024,10,18,23,0
2024,10,19,0,0
2024,10,19,1,0
2024,10,19,2,0
2024,10,19,3,0
2024,10,19,4,0
2024,10,19,5,0
2024,10,19,6,13.68
2024,10,19,7,274.59
2024,10,19,8,469.53
2024,10,19,9,618.92
2024,10,19,10,701.98
2024,10,19,11,780.88
2024,10,19,12,674.99
2024,10,19,13,459.36
2024,10,19,14,446.4
2024,10,19,15,412.23
2024,10,19,16,248.24
2024,10,19,17,0
2024,10,19,18,0
2024,10,19,19,0
2024,10,19,20,0
2024,10,19,21,0
2024,10,19,22,0
2024,10,19,23,0
2024,10,20,0,0
2024,10,20,1,0
2024,10,20,2,0
2024,10,20,3,0
2024,10,20,4,0
2024,10,20,5,0
2024,10,20,6,0
2024,10,20,7,8.26
2024,10,20,8,14
2024,10,20,9,21.48
2024,10,20,10,56.74
2024,10,20,11,253.55
2024,10,20,12,489.89
2024,10,20,13,293.76
2024,10,20,14,206.24
2024,10,20,15,127.79
2024,10,20,16,47.79
2024,10,20,17,0
2024,10,20,18,0
2024,10,20,19,0
2024,10,20,20,0
2024,10,20,21,0
2024,10,20,22,0
2024,10,20,23,0
2024,10,21,0,0
2024,10,21,1,0
2024,10,21,2,0
2024,10,21,3,0
2024,10,21,4,0
2024,10,21,5,0
2024,10,21,6,62.29
2024,10,21,7,478.2
2024,10,21,8,666.74
2024,10,21,9,792.45
2024,10,21,10,855.51
2024,10,21,11,862.77
2024,10,21,12,882.56
2024,10,21,13,937.11
2024,10,21,14,856.98
2024,10,21,15,736.78
2024,10,21,16,370.87
2024,10,21,17,0
2024,10,21,18,0
2024,10,21,19,0
2024,10,21,20,0
2024,10,21,21,0
2024,10,21,22,0
2024,10,21,23,0
2024,10,22,0,0
2024,10,22,1,0
2024,10,22,2,0
2024,10,22,3,0
2024,10,22,4,0
2024,10,22,5,0
2024,10,22,6,23.45
2024,10,22,7,309.62
2024,10,22,8,526.43
2024,10,22,9,694.9
2024,10,22,10,813.77
2024,10,22,11,870.56
2024,10,22,12,887.93
2024,10,22,13,882.2
2024,10,22,14,803.45
2024,10,22,15,664.22
2024,10,22,16,324.54
2024,10,22,17,0
2024,10,22,18,0
2024,10,22,19,0
2024,10,22,20,0
2024,10,22,21,0
2024,10,22,22,0
2024,10,22,23,0
2024,10,23,0,0
2024,10,23,1,0
2024,10,23,2,0
2024,10,23,3,0
2024,10,23,4,0
2024,10,23,5,0
2024,10,23,6,19.2
2024,10,23,7,393.84
2024,10,23,8,657.34
2024,10,23,9,762.04
2024,10,23,10,804.79
2024,10,23,11,939.7
2024,10,23,12,926.52
2024,10,23,13,896.27
2024,10,23,14,817.48
2024,10,23,15,678.5
2024,10,23,16,329.67
2024,10,23,17,0
2024,10,23,18,0
2024,10,23,19,0
2024,10,23,20,0
2024,10,23,21,0
2024,10,23,22,0
2024,10,23,23,0
2024,10,24,0,0
2024,10,24,1,0
2024,10,24,2,0
2024,10,24,3,0
2024,10,24,4,0
2024,10,24,5,0
2024,10,24,6,0
2024,10,24,7,89.2
2024,10,24,8,167.86
2024,10,24,9,260.66
2024,10,24,10,318.16
2024,10,24,11,94.71
2024,10,24,12,62.93
2024,10,24,13,461.13
2024,10,24,14,350.24
2024,10,24,15,240.61
2024,10,24,16,64.41
2024,10,24,17,0
2024,10,24,18,0
2024,10,24,19,0
2024,10,24,20,0
2024,10,24,21,0
2024,10,24,22,0
2024,10,24,23,0
2024,10,25,0,0
2024,10,25,1,0
2024,10,25,2,0
2024,10,25,3,0
2024,10,25,4,0
2024,10,25,5,0
2024,10,25,6,1.57
2024,10,25,7,112.58
2024,10,25,8,298.76
2024,10,25,9,484.68
2024,10,25,10,618.17
2024,10,25,11,792.04
2024,10,25,12,846.28
2024,10,25,13,797.15
2024,10,25,14,711.63
2024,10,25,15,561.36
2024,10,25,16,208.99
2024,10,25,17,0
2024,10,25,18,0
2024,10,25,19,0
2024,10,25,20,0
2024,10,25,21,0
2024,10,25,22,0
2024,10,25,23,0
2024,10,26,0,0
2024,10,26,1,0
2024,10,26,2,0
2024,10,26,3,0
2024,10,26,4,0
2024,10,26,5,0
2024,10,26,6,6.8
2024,10,26,7,240.6
2024,10,26,8,458.85
2024,10,26,9,645.85
2024,10,26,10,728
2024,10,26,11,837.86
2024,10,26,12,829.58
2024,10,26,13,823.91
2024,10,26,14,753.55
2024,10,26,15,614.33
2024,10,26,16,262.86
2024,10,26,17,0
2024,10,26,18,0
2024,10,26,19,0
2024,10,26,20,0
2024,10,26,21,0
2024,10,26,22,0
2024,10,26,23,0
2024,10,27,0,0
2024,10,27,1,0
2024,10,27,2,0
2024,10,27,3,0
2024,10,27,4,0
2024,10,27,5,0
2024,10,27,6,3.6
2024,10,27,7,135.61
2024,10,27,8,316.47
2024,10,27,9,455.83
2024,10,27,10,542.8
2024,10,27,11,690.61
2024,10,27,12,705.48
2024,10,27,13,744.44
2024,10,27,14,606.61
2024,10,27,15,441.9
2024,10,27,16,84.94
2024,10,27,17,0
2024,10,27,18,0
2024,10,27,19,0
2024,10,27,20,0
2024,10,27,21,0
2024,10,27,22,0
2024,10,27,23,0
2024,10,28,0,0
2024,10,28,1,0
2024,10,28,2,0
2024,10,28,3,0
2024,10,28,4,0
2024,10,28,5,0
2024,10,28,6,5.95
2024,10,28,7,214.02
2024,10,28,8,452.87
2024,10,28,9,628.59
2024,10,28,10,761.47
2024,10,28,11,340.26
2024,10,28,12,97.06
2024,10,28,13,62.69
2024,10,28,14,35.2
2024,10,28,15,46.39
2024,10,28,16,20.44
2024,10,28,17,0
2024,10,28,18,0
2024,10,28,19,0
2024,10,28,20,0
2024,10,28,21,0
2024,10,28,22,0
2024,10,28,23,0
2024,10,29,0,0
2024,10,29,1,0
2024,10,29,2,0
2024,10,29,3,0
2024,10,29,4,0
2024,10,29,5,0
2024,10,29,6,2.44
2024,10,29,7,152.59
2024,10,29,8,395.51
2024,10,29,9,575.14
2024,10,29,10,627
2024,10,29,11,714.58
2024,10,29,12,762.34
2024,10,29,13,683.57
2024,10,29,14,502.16
2024,10,29,15,356.39
2024,10,29,16,90.65
2024,10,29,17,0
2024,10,29,18,0
2024,10,29,19,0
2024,10,29,20,0
2024,10,29,21,0
2024,10,29,22,0
2024,10,29,23,0
2024,10,30,0,0
2024,10,30,1,0
2024,10,30,2,0
2024,10,30,3,0
2024,10,30,4,0
2024,10,30,5,0
2024,10,30,6,4.49
2024,10,30,7,213.26
2024,10,30,8,403.82
2024,10,30,9,546.95
2024,10,30,10,622.5
2024,10,30,11,806.71
2024,10,30,12,834.06
2024,10,30,13,804.86
2024,10,30,14,718.47
2024,10,30,15,578.72
2024,10,30,16,186.05
2024,10,30,17,0
2024,10,30,18,0
2024,10,30,19,0
2024,10,30,20,0
2024,10,30,21,0
2024,10,30,22,0
2024,10,30,23,0
2024,10,31,0,0
2024,10,31,1,0
2024,10,31,2,0
2024,10,31,3,0
2024,10,31,4,0
2024,10,31,5,0
2024,10,31,6,14.61
2024,10,31,7,314.37
2024,10,31,8,566.05
2024,10,31,9,636.68
2024,10,31,10,687.56
2024,10,31,11,637.73
2024,10,31,12,493.27
2024,10,31,13,460.97
2024,10,31,14,398.72
2024,10,31,15,209.63
2024,10,31,16,31.31
2024,10,31,17,0
2024,10,31,18,0
2024,10,31,19,0
2024,10,31,20,0
2024,10,31,21,0
2024,10,31,22,0
2024,10,31,23,0
2024,11,1,0,0
2024,11,1,1,0
2024,11,1,2,0
2024,11,1,3,0
2024,11,1,4,0
2024,11,1,5,0
2024,11,1,6,6.77
2024,11,1,7,225.91
2024,11,1,8,412.72
2024,11,1,9,558.29
2024,11,1,10,657.55
2024,11,1,11,668.6
2024,11,1,12,752.1
2024,11,1,13,666.74
2024,11,1,14,528.37
2024,11,1,15,323.14
2024,11,1,16,68.35
2024,11,1,17,0
2024,11,1,18,0
2024,11,1,19,0
2024,11,1,20,0
2024,11,1,21,0
2024,11,1,22,0
2024,11,1,23,0
2024,11,2,0,0
2024,11,2,1,0
2024,11,2,2,0
2024,11,2,3,0
2024,11,2,4,0
2024,11,2,5,0
2024,11,2,6,0
2024,11,2,7,16.31
2024,11,2,8,38.62
2024,11,2,9,51.59
2024,11,2,10,87.84
2024,11,2,11,226.98
2024,11,2,12,236.58
2024,11,2,13,194.07
2024,11,2,14,121.57
2024,11,2,15,66.8
2024,11,2,16,9.36
2024,11,2,17,0
2024,11,2,18,0
2024,11,2,19,0
2024,11,2,20,0
2024,11,2,21,0
2024,11,2,22,0
2024,11,2,23,0
2024,11,3,0,0
2024,11,3,1,0
2024,11,3,2,0
2024,11,3,3,0
2024,11,3,4,0
2024,11,3,5,0
2024,11,3,6,3.41
2024,11,3,7,138.72
2024,11,3,8,322.7
2024,11,3,9,360.5
2024,11,3,10,502.65
2024,11,3,11,337.41
2024,11,3,12,471.26
2024,11,3,13,460.13
2024,11,3,14,448.49
2024,11,3,15,350.5
2024,11,3,16,68.27
2024,11,3,17,0
2024,11,3,18,0
2024,11,3,19,0
2024,11,3,20,0
2024,11,3,21,0
2024,11,3,22,0
2024,11,3,23,0
2024,11,4,0,0
2024,11,4,1,0
2024,11,4,2,0
2024,11,4,3,0
2024,11,4,4,0
2024,11,4,5,0
2024,11,4,6,5.12
2024,11,4,7,247.91
2024,11,4,8,563.2
2024,11,4,9,718.36
2024,11,4,10,830.49
2024,11,4,11,864.18
2024,11,4,12,885.87
2024,11,4,13,822.43
2024,11,4,14,720.81
2024,11,4,15,573.71
2024,11,4,16,126.83
2024,11,4,17,0
2024,11,4,18,0
2024,11,4,19,0
2024,11,4,20,0
2024,11,4,21,0
2024,11,4,22,0
2024,11,4,23,0
2024,11,5,0,0
2024,11,5,1,0
2024,11,5,2,0
2024,11,5,3,0
2024,11,5,4,0
2024,11,5,5,0
2024,11,5,6,0
2024,11,5,7,156.51
2024,11,5,8,364.95
2024,11,5,9,489.01
2024,11,5,10,566.12
2024,11,5,11,518.9
2024,11,5,12,367.46
2024,11,5,13,476.01
2024,11,5,14,508.08
2024,11,5,15,386.71
2024,11,5,16,94.05
2024,11,5,17,0
2024,11,5,18,0
2024,11,5,19,0
2024,11,5,20,0
2024,11,5,21,0
2024,11,5,22,0
2024,11,5,23,0
2024,11,6,0,0
2024,11,6,1,0
2024,11,6,2,0
2024,11,6,3,0
2024,11,6,4,0
2024,11,6,5,0
2024,11,6,6,0
2024,11,6,7,11.61
2024,11,6,8,32.95
2024,11,6,9,23.7
2024,11,6,10,25.29
2024,11,6,11,0
2024,11,6,12,210.17
2024,11,6,13,569.76
2024,11,6,14,435.09
2024,11,6,15,245.28
2024,11,6,16,24.98
2024,11,6,17,0
2024,11,6,18,0
2024,11,6,19,0
2024,11,6,20,0
2024,11,6,21,0
2024,11,6,22,0
2024,11,6,23,0
2024,11,7,0,0
2024,11,7,1,0
2024,11,7,2,0
2024,11,7,3,0
2024,11,7,4,0
2024,11,7,5,0
2024,11,7,6,0
2024,11,7,7,114.19
2024,11,7,8,355.85
2024,11,7,9,533.97
2024,11,7,10,661.35
2024,11,7,11,711.22
2024,11,7,12,690.04
2024,11,7,13,601.63
2024,11,7,14,408.14
2024,11,7,15,209.13
2024,11,7,16,14.37
2024,11,7,17,0
2024,11,7,18,0
2024,11,7,19,0
2024,11,7,20,0
2024,11,7,21,0
2024,11,7,22,0
2024,11,7,23,0
2024,11,8,0,0
2024,11,8,1,0
2024,11,8,2,0
2024,11,8,3,0
2024,11,8,4,0
2024,11,8,5,0
2024,11,8,6,0
2024,11,8,7,20.49
2024,11,8,8,20.81
2024,11,8,9,15.89
2024,11,8,10,10.36
2024,11,8,11,75.55
2024,11,8,12,31.65
2024,11,8,13,14.22
2024,11,8,14,1.36
2024,11,8,15,11.02
2024,11,8,16,0
2024,11,8,17,0
2024,11,8,18,0
2024,11,8,19,0
2024,11,8,20,0
2024,11,8,21,0
2024,11,8,22,0
2024,11,8,23,0
2024,11,9,0,0
2024,11,9,1,0
2024,11,9,2,0
2024,11,9,3,0
2024,11,9,4,0
2024,11,9,5,0
2024,11,9,6,0
2024,11,9,7,87.83
2024,11,9,8,211.89
2024,11,9,9,322.27
2024,11,9,10,332.39
2024,11,9,11,291.69
2024,11,9,12,526.88
2024,11,9,13,468.32
2024,11,9,14,417.53
2024,11,9,15,275.52
2024,11,9,16,45.06
2024,11,9,17,0
2024,11,9,18,0
2024,11,9,19,0
2024,11,9,20,0
2024,11,9,21,0
2024,11,9,22,0
2024,11,9,23,0
2024,11,10,0,0
2024,11,10,1,0
2024,11,10,2,0
2024,11,10,3,0
2024,11,10,4,0
2024,11,10,5,0
2024,11,10,6,0
2024,11,10,7,0
2024,11,10,8,17.46
2024,11,10,9,18.65
2024,11,10,10,7.21
2024,11,10,11,0
2024,11,10,12,0.17
2024,11,10,13,506.57
2024,11,10,14,558.71
2024,11,10,15,457.45
2024,11,10,16,107.18
2024,11,10,17,0
2024,11,10,18,0
2024,11,10,19,0
2024,11,10,20,0
2024,11,10,21,0
2024,11,10,22,0
2024,11,10,23,0
2024,11,11,0,0
2024,11,11,1,0
2024,11,11,2,0
2024,11,11,3,0
2024,11,11,4,0
2024,11,11,5,0
2024,11,11,6,0
2024,11,11,7,280.36
2024,11,11,8,612.83
2024,11,11,9,769.99
2024,11,11,10,890.47
2024,11,11,11,890.44
2024,11,11,12,897.34
2024,11,11,13,862.72
2024,11,11,14,701.12
2024,11,11,15,477.28
2024,11,11,16,66.59
2024,11,11,17,0
2024,11,11,18,0
2024,11,11,19,0
2024,11,11,20,0
2024,11,11,21,0
2024,11,11,22,0
2024,11,11,23,0
2024,11,12,0,0
2024,11,12,1,0
2024,11,12,2,0
2024,11,12,3,0
2024,11,12,4,0
2024,11,12,5,0
2024,11,12,6,0
2024,11,12,7,74.97
2024,11,12,8,311.22
2024,11,12,9,527.12
2024,11,12,10,599.71
2024,11,12,11,638.39
2024,11,12,12,651.92
2024,11,12,13,636.04
2024,11,12,14,459.73
2024,11,12,15,252.84
2024,11,12,16,11.71
2024,11,12,17,0
2024,11,12,18,0
2024,11,12,19,0
2024,11,12,20,0
2024,11,12,21,0
2024,11,12,22,0
2024,11,12,23,0
2024,11,13,0,0
2024,11,13,1,0
2024,11,13,2,0
2024,11,13,3,0
2024,11,13,4,0
2024,11,13,5,0
2024,11,13,6,0
2024,11,13,7,66.33
2024,11,13,8,351.04
2024,11,13,9,561.24
2024,11,13,10,609.96
2024,11,13,11,577.25
2024,11,13,12,541.77
2024,11,13,13,400.69
2024,11,13,14,256.65
2024,11,13,15,121.73
2024,11,13,16,7.61
2024,11,13,17,0
2024,11,13,18,0
2024,11,13,19,0
2024,11,13,20,0
2024,11,13,21,0
2024,11,13,22,0
2024,11,13,23,0
2024,11,14,0,0
2024,11,14,1,0
2024,11,14,2,0
2024,11,14,3,0
2024,11,14,4,0
2024,11,14,5,0
2024,11,14,6,0
2024,11,14,7,0
2024,11,14,8,0.29
2024,11,14,9,1.89
2024,11,14,10,4.29
2024,11,14,11,19.31
2024,11,14,12,0
2024,11,14,13,0
2024,11,14,14,0
2024,11,14,15,2.89
2024,11,14,16,5.03
2024,11,14,17,0
2024,11,14,18,0
2024,11,14,19,0
2024,11,14,20,0
2024,11,14,21,0
2024,11,14,22,0
2024,11,14,23,0
2024,11,15,0,0
2024,11,15,1,0
2024,11,15,2,0
2024,11,15,3,0
2024,11,15,4,0
2024,11,15,5,0
2024,11,15,6,0
2024,11,15,7,89.37
2024,11,15,8,191.33
2024,11,15,9,317.77
2024,11,15,10,404.29
2024,11,15,11,552.13
2024,11,15,12,336.47
2024,11,15,13,392.99
2024,11,15,14,300.1
2024,11,15,15,192.17
2024,11,15,16,42.26
2024,11,15,17,0
2024,11,15,18,0
2024,11,15,19,0
2024,11,15,20,0
2024,11,15,21,0
2024,11,15,22,0
2024,11,15,23,0
2024,11,16,0,0
2024,11,16,1,0
2024,11,16,2,0
2024,11,16,3,0
2024,11,16,4,0
2024,11,16,5,0
2024,11,16,6,0
2024,11,16,7,226.85
2024,11,16,8,584.87
2024,11,16,9,736.93
2024,11,16,10,818.55
2024,11,16,11,864.63
2024,11,16,12,811.8
2024,11,16,13,718.67
2024,11,16,14,716.9
2024,11,16,15,555.96
2024,11,16,16,126.68
2024,11,16,17,0
2024,11,16,18,0
2024,11,16,19,0
2024,11,16,20,0
2024,11,16,21,0
2024,11,16,22,0
2024,11,16,23,0
2024,11,17,0,0
2024,11,17,1,0
2024,11,17,2,0
2024,11,17,3,0
2024,11,17,4,0
2024,11,17,5,0
2024,11,17,6,0
2024,11,17,7,31.71
2024,11,17,8,195.53
2024,11,17,9,270.09
2024,11,17,10,379.3
2024,11,17,11,429.12
2024,11,17,12,318.05
2024,11,17,13,243.21
2024,11,17,14,182.47
2024,11,17,15,101.14
2024,11,17,16,10.09
2024,11,17,17,0
2024,11,17,18,0
2024,11,17,19,0
2024,11,17,20,0
2024,11,17,21,0
2024,11,17,22,0
2024,11,17,23,0
2024,11,18,0,0
2024,11,18,1,0
2024,11,18,2,0
2024,11,18,3,0
2024,11,18,4,0
2024,11,18,5,0
2024,11,18,6,0
2024,11,18,7,29.95
2024,11,18,8,195.32
2024,11,18,9,328.49
2024,11,18,10,426.01
2024,11,18,11,746.89
2024,11,18,12,782.94
2024,11,18,13,760.08
2024,11,18,14,691.47
2024,11,18,15,479.74
2024,11,18,16,58.76
2024,11,18,17,0
2024,11,18,18,0
2024,11,18,19,0
2024,11,18,20,0
2024,11,18,21,0
2024,11,18,22,0
2024,11,18,23,0
2024,11,19,0,0
2024,11,19,1,0
2024,11,19,2,0
2024,11,19,3,0
2024,11,19,4,0
2024,11,19,5,0
2024,11,19,6,0
2024,11,19,7,116.84
2024,11,19,8,383.94
2024,11,19,9,595.69
2024,11,19,10,662.09
2024,11,19,11,823.08
2024,11,19,12,839.85
2024,11,19,13,806.02
2024,11,19,14,732.89
2024,11,19,15,502.64
2024,11,19,16,64.01
2024,11,19,17,0
2024,11,19,18,0
2024,11,19,19,0
2024,11,19,20,0
2024,11,19,21,0
2024,11,19,22,0
2024,11,19,23,0
2024,11,20,0,0
2024,11,20,1,0
2024,11,20,2,0
2024,11,20,3,0
2024,11,20,4,0
2024,11,20,5,0
2024,11,20,6,0
2024,11,20,7,61.65
2024,11,20,8,337.96
2024,11,20,9,551.28
2024,11,20,10,703.15
2024,11,20,11,826.36
2024,11,20,12,828.9
2024,11,20,13,773.13
2024,11,20,14,648.94
2024,11,20,15,421.82
2024,11,20,16,42.05
2024,11,20,17,0
2024,11,20,18,0
2024,11,20,19,0
2024,11,20,20,0
2024,11,20,21,0
2024,11,20,22,0
2024,11,20,23,0
2024,11,21,0,0
2024,11,21,1,0
2024,11,21,2,0
2024,11,21,3,0
2024,11,21,4,0
2024,11,21,5,0
2024,11,21,6,0
2024,11,21,7,21.45
2024,11,21,8,153.85
2024,11,21,9,291.38
2024,11,21,10,385.3
2024,11,21,11,351.55
2024,11,21,12,294.79
2024,11,21,13,154.33
2024,11,21,14,96.78
2024,11,21,15,47.07
2024,11,21,16,5.76
2024,11,21,17,0
2024,11,21,18,0
2024,11,21,19,0
2024,11,21,20,0
2024,11,21,21,0
2024,11,21,22,0
2024,11,21,23,0
2024,11,22,0,0
2024,11,22,1,0
2024,11,22,2,0
2024,11,22,3,0
2024,11,22,4,0
2024,11,22,5,0
2024,11,22,6,0
2024,11,22,7,20.62
2024,11,22,8,73.45
2024,11,22,9,98.26
2024,11,22,10,95.8
2024,11,22,11,131.35
2024,11,22,12,62.14
2024,11,22,13,26.79
2024,11,22,14,32.3
2024,11,22,15,33.09
2024,11,22,16,3.26
2024,11,22,17,0
2024,11,22,18,0
2024,11,22,19,0
2024,11,22,20,0
2024,11,22,21,0
2024,11,22,22,0
2024,11,22,23,0
2024,11,23,0,0
2024,11,23,1,0
2024,11,23,2,0
2024,11,23,3,0
2024,11,23,4,0
2024,11,23,5,0
2024,11,23,6,0
2024,11,23,7,4.46
2024,11,23,8,53.19
2024,11,23,9,128.61
2024,11,23,10,215.18
2024,11,23,11,350.16
2024,11,23,12,406.57
2024,11,23,13,327.24
2024,11,23,14,302.27
2024,11,23,15,166.83
2024,11,23,16,14.68
2024,11,23,17,0
2024,11,23,18,0
2024,11,23,19,0
2024,11,23,20,0
2024,11,23,21,0
2024,11,23,22,0
2024,11,23,23,0
2024,11,24,0,0
2024,11,24,1,0
2024,11,24,2,0
2024,11,24,3,0
2024,11,24,4,0
2024,11,24,5,0
2024,11,24,6,0
2024,11,24,7,89.77
2024,11,24,8,306.74
2024,11,24,9,372.32
2024,11,24,10,550.22
2024,11,24,11,554.67
2024,11,24,12,523.56
2024,11,24,13,562.66
2024,11,24,14,544.8
2024,11,24,15,502.97
2024,11,24,16,84.02
2024,11,24,17,0
2024,11,24,18,0
2024,11,24,19,0
2024,11,24,20,0
2024,11,24,21,0
2024,11,24,22,0
2024,11,24,23,0
2024,11,25,0,0
2024,11,25,1,0
2024,11,25,2,0
2024,11,25,3,0
2024,11,25,4,0
2024,11,25,5,0
2024,11,25,6,0
2024,11,25,7,48.54
2024,11,25,8,79.16
2024,11,25,9,53.77
2024,11,25,10,65.43
2024,11,25,11,47.03
2024,11,25,12,24.26
2024,11,25,13,68.01
2024,11,25,14,76.58
2024,11,25,15,87.29
2024,11,25,16,12.36
2024,11,25,17,0
2024,11,25,18,0
2024,11,25,19,0
2024,11,25,20,0
2024,11,25,21,0
2024,11,25,22,0
2024,11,25,23,0
2024,11,26,0,0
2024,11,26,1,0
2024,11,26,2,0
2024,11,26,3,0
2024,11,26,4,0
2024,11,26,5,0
2024,11,26,6,0
2024,11,26,7,135.81
2024,11,26,8,477.37
2024,11,26,9,682.61
2024,11,26,10,789.39
2024,11,26,11,835.95
2024,11,26,12,844.76
2024,11,26,13,809.29
2024,11,26,14,678.81
2024,11,26,15,491.81
2024,11,26,16,43.35
2024,11,26,17,0
2024,11,26,18,0
2024,11,26,19,0
2024,11,26,20,0
2024,11,26,21,0
2024,11,26,22,0
2024,11,26,23,0
2024,11,27,0,0
2024,11,27,1,0
2024,11,27,2,0
2024,11,27,3,0
2024,11,27,4,0
2024,11,27,5,0
2024,11,27,6,0
2024,11,27,7,93.43
2024,11,27,8,402.13
2024,11,27,9,578.88
2024,11,27,10,707.1
2024,11,27,11,778.41
2024,11,27,12,809.05
2024,11,27,13,810.03
2024,11,27,14,723.95
2024,11,27,15,470.77
2024,11,27,16,43.5
2024,11,27,17,0
2024,11,27,18,0
2024,11,27,19,0
2024,11,27,20,0
2024,11,27,21,0
2024,11,27,22,0
2024,11,27,23,0
2024,11,28,0,0
2024,11,28,1,0
2024,11,28,2,0
2024,11,28,3,0
2024,11,28,4,0
2024,11,28,5,0
2024,11,28,6,0
2024,11,28,7,25.36
2024,11,28,8,178.16
2024,11,28,9,299.84
2024,11,28,10,385.64
2024,11,28,11,431.98
2024,11,28,12,445.03
2024,11,28,13,455.6
2024,11,28,14,291.41
2024,11,28,15,111.5
2024,11,28,16,1.14
2024,11,28,17,0
2024,11,28,18,0
2024,11,28,19,0
2024,11,28,20,0
2024,11,28,21,0
2024,11,28,22,0
2024,11,28,23,0
2024,11,29,0,0
2024,11,29,1,0
2024,11,29,2,0
2024,11,29,3,0
2024,11,29,4,0
2024,11,29,5,0
2024,11,29,6,0
2024,11,29,7,28.46
2024,11,29,8,259.39
2024,11,29,9,536.34
2024,11,29,10,708.03
2024,11,29,11,741.52
2024,11,29,12,820
2024,11,29,13,788.82
2024,11,29,14,726.49
2024,11,29,15,487.03
2024,11,29,16,51.61
2024,11,29,17,0
2024,11,29,18,0
2024,11,29,19,0
2024,11,29,20,0
2024,11,29,21,0
2024,11,29,22,0
2024,11,29,23,0
2024,11,30,0,0
2024,11,30,1,0
2024,11,30,2,0
2024,11,30,3,0
2024,11,30,4,0
2024,11,30,5,0
2024,11,30,6,0
2024,11,30,7,53.02
2024,11,30,8,337.53
2024,11,30,9,599.92
2024,11,30,10,755.01
2024,11,30,11,803.01
2024,11,30,12,873.55
2024,11,30,13,773.67
2024,11,30,14,690.86
2024,11,30,15,439.36
2024,11,30,16,37.06
2024,11,30,17,0
2024,11,30,18,0
2024,11,30,19,0
2024,11,30,20,0
2024,11,30,21,0
2024,11,30,22,0
2024,11,30,23,0
2024,12,1,0,0
2024,12,1,1,0
2024,12,1,2,0
2024,12,1,3,0
2024,12,1,4,0
2024,12,1,5,0
2024,12,1,6,0
2024,12,1,7,33.47
2024,12,1,8,290.32
2024,12,1,9,448.81
2024,12,1,10,462
2024,12,1,11,506.53
2024,12,1,12,553.7
2024,12,1,13,80.31
2024,12,1,14,93.88
2024,12,1,15,40.3
2024,12,1,16,4.2
2024,12,1,17,0
2024,12,1,18,0
2024,12,1,19,0
2024,12,1,20,0
2024,12,1,21,0
2024,12,1,22,0
2024,12,1,23,0
2024,12,2,0,0
2024,12,2,1,0
2024,12,2,2,0
2024,12,2,3,0
2024,12,2,4,0
2024,12,2,5,0
2024,12,2,6,0
2024,12,2,7,9.38
2024,12,2,8,72.23
2024,12,2,9,144.46
2024,12,2,10,250.26
2024,12,2,11,381.97
2024,12,2,12,222.75
2024,12,2,13,50.44
2024,12,2,14,57.86
2024,12,2,15,47.73
2024,12,2,16,9.91
2024,12,2,17,0
2024,12,2,18,0
2024,12,2,19,0
2024,12,2,20,0
2024,12,2,21,0
2024,12,2,22,0
2024,12,2,23,0
2024,12,3,0,0
2024,12,3,1,0
2024,12,3,2,0
2024,12,3,3,0
2024,12,3,4,0
2024,12,3,5,0
2024,12,3,6,0
2024,12,3,7,34.77
2024,12,3,8,243.82
2024,12,3,9,469.56
2024,12,3,10,603.88
2024,12,3,11,668.09
2024,12,3,12,762.59
2024,12,3,13,818.52
2024,12,3,14,735.74
2024,12,3,15,497.92
2024,12,3,16,56.12
2024,12,3,17,0
2024,12,3,18,0
2024,12,3,19,0
2024,12,3,20,0
2024,12,3,21,0
2024,12,3,22,0
2024,12,3,23,0
2024,12,4,0,0
2024,12,4,1,0
2024,12,4,2,0
2024,12,4,3,0
2024,12,4,4,0
2024,12,4,5,0
2024,12,4,6,0
2024,12,4,7,38.05
2024,12,4,8,333.43
2024,12,4,9,408.71
2024,12,4,10,566.65
2024,12,4,11,717.56
2024,12,4,12,742.05
2024,12,4,13,637.84
2024,12,4,14,541.89
2024,12,4,15,318.57
2024,12,4,16,18.19
2024,12,4,17,0
2024,12,4,18,0
2024,12,4,19,0
2024,12,4,20,0
2024,12,4,21,0
2024,12,4,22,0
2024,12,4,23,0
2024,12,5,0,0
2024,12,5,1,0
2024,12,5,2,0
2024,12,5,3,0
2024,12,5,4,0
2024,12,5,5,0
2024,12,5,6,0
2024,12,5,7,19.51
2024,12,5,8,163.03
2024,12,5,9,356.81
2024,12,5,10,487.78
2024,12,5,11,787.08
2024,12,5,12,848.25
2024,12,5,13,810.39
